Tanggal,Kode,Tertinggi,Terendah,Penutupan,Volume,Nilai,Foreign_Sell,Foreign_Buy,A,B,D,E,F,I,K,L,M,S,X,Total_Notasi,Keuangan,Administrasi,Hukum,Sanksi,Struktur_Saham,Pemantauan_Khusus,Emiten,Sektor,Tahun_IPO,Saham_Beredar,Papan_Pencatatan
25,DPUM,22,22,22,67500,1485000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Dua Putra Utama Makmur Tbk.,Consumer Non-Cyclicals,2015,4175000000.0,Pemantauan Khusus
25,ENZO,52,52,52,264700,13764400,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Morenzo Abadi Perkasa Tbk.,Consumer Non-Cyclicals,2020,2162547122.0,Pemantauan Khusus
25,EPAC,7,7,7,195900,1371300,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Megalestari Epack Sentosaraya ,Basic Materials,2020,3303400000.0,Pemantauan Khusus
25,EPMT,2450,2450,2450,1400,3430000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Enseval Putera Megatrading Tbk,Consumer Non-Cyclicals,1994,2708640000.0,Pemantauan Khusus
25,FAST,820,765,805,225400,178800000,26300,0,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Fast Food Indonesia Tbk.,Consumer Cyclicals,1993,3990277158.0,Pengembangan
25,FLMC,23,23,23,1100,25300,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Falmaco Nonwoven Industri Tbk.,Consumer Non-Cyclicals,2021,781250000.0,Pemantauan Khusus
25,GDST,122,116,117,395700,46637200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Gunawan Dianjaya Steel Tbk.,Basic Materials,2009,9242500000.0,Pemantauan Khusus
25,GGRP,452,448,448,614300,276681800,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Gunung Raja Paksi Tbk.,Basic Materials,2019,12111376157.0,Pemantauan Khusus
25,GIAA,76,71,71,101864200,7407522300,781200,501600,0,0,0,1,0,0,0,0,0,0,1,2,Ya,Tidak,Tidak,Tidak,Tidak,Ya,Garuda Indonesia (Persero) Tbk,Transportation & Logistic,2011,91480783837.0,Pemantauan Khusus
25,GMFI,79,77,77,2247500,174339000,0,3000,0,0,0,1,0,0,0,0,0,0,1,2,Ya,Tidak,Tidak,Tidak,Tidak,Ya,Garuda Maintenance Facility Ae,Infrastructures,2017,28233511500.0,Pemantauan Khusus
25,GOTO,69,67,69,1659401900,112983277500,800406500,1060664500,0,0,0,0,0,0,1,0,0,0,0,1,Tidak,Tidak,Tidak,Tidak,Ya,Tidak,GoTo Gojek Tokopedia Tbk.,Technology,2022,1201409662836.0,Ekonomi Baru
25,HADE,3,3,3,695400,2086200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Himalaya Energi Perkasa Tbk.,Infrastructures,2004,2120000000.0,Pemantauan Khusus
25,HELI,555,535,535,12122500,6644774500,273500,608600,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Jaya Trishindo Tbk.,Transportation & Logistic,2018,832862387.0,Pengembangan
25,HOPE,50,46,46,2103500,102468200,0,0,0,0,0,0,0,0,0,1,0,0,1,2,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Harapan Duta Pertiwi Tbk.,Industrials,2021,2130360201.0,Pemantauan Khusus
25,INAF,394,394,394,478500,188529000,0,0,0,0,0,1,0,0,0,1,1,0,1,4,Ya,Ya,Tidak,Tidak,Tidak,Ya,Indofarma Tbk.,Healthcare,2001,3099267500.0,Pemantauan Khusus
25,IPPE,45,45,45,50900,2290500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Indo Pureco Pratama Tbk.,Consumer Non-Cyclicals,2021,4600000000.0,Pemantauan Khusus
25,JAWA,104,102,102,72100,7374300,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Jaya Agra Wattie Tbk.,Consumer Non-Cyclicals,2011,16232951842.0,Utama
25,KAEF,1055,900,925,45451000,44911426000,2026800,920200,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Kimia Farma Tbk.,Healthcare,2001,5566529785.0,Utama
25,KAYU,45,45,45,299200,13464000,0,0,0,0,0,0,0,0,0,1,1,0,1,3,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Darmi Bersaudara Tbk.,Basic Materials,2019,665000000.0,Pemantauan Khusus
25,KBLV,56,56,56,48500,2716000,0,0,0,0,0,1,0,0,0,0,0,0,1,2,Ya,Tidak,Tidak,Tidak,Tidak,Ya,First Media Tbk.,Infrastructures,2000,1742167907.0,Pemantauan Khusus
25,KDSI,1770,1770,1770,3000,5310000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Kedawung Setia Industrial Tbk.,Basic Materials,1996,405000000.0,Pemantauan Khusus
25,KIAS,15,14,14,47800,671200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Keramika Indonesia Assosiasi T,Industrials,1994,14929100000.0,Pemantauan Khusus
25,KIOS,50,50,50,3500,175000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Kioson Komersial Indonesia Tbk,Technology,2017,1075862550.0,Pengembangan
25,KOKA,79,76,76,5003900,383083400,471600,154900,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Koka Indonesia Tbk.,Infrastructures,2023,2861333000.0,Pengembangan
25,KOTA,45,45,45,8500,382500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,DMS Propertindo Tbk.,Consumer Cyclicals,2019,10546185701.0,Pemantauan Khusus
25,KRAS,154,149,151,11488600,1733913200,2005500,569800,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Krakatau Steel (Persero) Tbk.,Basic Materials,2010,19346396900.0,Pengembangan
25,LAND,16,15,15,1241600,19011600,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Trimitra Propertindo Tbk.,Properties & Real Estate,2018,2792620000.0,Pemantauan Khusus
25,LAPD,6,5,5,720800,3606000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Leyand International Tbk.,Infrastructures,2001,3966350139.0,Pemantauan Khusus
25,LEAD,66,62,65,24028500,1558872500,1033400,0,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Logindo Samudramakmur Tbk.,Energy,2013,4049616328.0,Utama
25,LION,482,480,480,3200,1536400,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Lion Metal Works Tbk.,Industrials,1993,520160000.0,Pemantauan Khusus
25,MASA,5175,5150,5150,1900,9797500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Multistrada Arah Sarana Tbk.,Consumer Cyclicals,2005,9182946945.0,Pemantauan Khusus
25,MDRN,5,5,5,2437900,12189500,0,0,0,0,0,1,0,0,0,1,0,0,1,3,Ya,Ya,Tidak,Tidak,Tidak,Ya,Modern Internasional Tbk.,Industrials,1991,7632167798.0,Pemantauan Khusus
25,MGNA,8,8,8,295500,2364000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Magna Investama Mandiri Tbk.,Financials,2014,3410475412.0,Pemantauan Khusus
25,MIRA,6,6,6,374900,2249400,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Mitra International Resources ,Transportation & Logistic,1997,3961452039.0,Pemantauan Khusus
25,MKNT,2,1,2,1073700,2133300,0,0,0,0,0,1,0,0,0,1,0,0,1,3,Ya,Ya,Tidak,Tidak,Tidak,Ya,Mitra Komunikasi Nusantara Tbk,Consumer Cyclicals,2015,5500000000.0,Pemantauan Khusus
25,MRAT,380,370,374,923800,345712800,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Mustika Ratu Tbk.,Consumer Non-Cyclicals,1995,428000000.0,Utama
25,MTPS,9,8,8,648200,5195700,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Meta Epsi Tbk.,Infrastructures,2019,2084850829.0,Pemantauan Khusus
25,MTSM,88,84,84,80300,6747600,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Metro Realty Tbk.,Properties & Real Estate,1992,232848000.0,Pemantauan Khusus
25,NASA,18,17,17,69900,1188800,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Andalan Perkasa Abadi Tbk.,Properties & Real Estate,2017,11004929322.0,Pemantauan Khusus
25,NETV,52,50,50,1991400,100047400,0,0,0,0,0,1,0,0,0,0,0,0,1,2,Ya,Tidak,Tidak,Tidak,Tidak,Ya,Net Visi Media Tbk.,Consumer Cyclicals,2022,23453177240.0,Pemantauan Khusus
25,NIRO,140,138,140,209800,29162300,9400,0,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,City Retail Developments Tbk.,Properties & Real Estate,2012,22198871804.0,Pengembangan
25,NPGF,50,50,50,2200,110000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Nusa Palapa Gemilang Tbk.,Basic Materials,2021,3240235840.0,Utama
25,PADI,9,9,9,284100,2556900,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Minna Padi Investama Sekuritas,Financials,2012,11307246524.0,Pemantauan Khusus
25,PBRX,45,45,45,774900,34870500,0,50000,0,0,0,0,0,0,0,0,1,0,1,2,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Pan Brothers Tbk.,Consumer Cyclicals,1990,21482028246.0,Pemantauan Khusus
25,PGUN,412,412,412,500,206000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Pradiksi Gunatama Tbk.,Consumer Non-Cyclicals,2020,5737848882.0,Pemantauan Khusus
25,PLIN,2740,2740,2740,200,548000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Plaza Indonesia Realty Tbk.,Properties & Real Estate,1992,3550000000.0,Pemantauan Khusus
25,POLL,143,140,140,20600,2887800,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Pollux Properties Indonesia Tb,Properties & Real Estate,2018,8318823600.0,Pengembangan
25,POLU,476,438,476,119600,56045000,0,1500,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Golden Flower Tbk.,Consumer Cyclicals,2019,750000000.0,Pengembangan
25,PPRO,45,45,45,707300,31828500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,PP Properti Tbk.,Properties & Real Estate,2015,61675671883.0,Pemantauan Khusus
25,PUDP,540,535,535,2100,1132500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Pudjiadi Prestige Tbk.,Properties & Real Estate,1994,329560000.0,Pemantauan Khusus
25,REAL,6,6,6,2868200,17209200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Repower Asia Indonesia Tbk.,Properties & Real Estate,2019,6633610151.0,Pemantauan Khusus
25,SBAT,2,1,1,1533500,1650200,0,0,0,0,0,0,0,0,0,1,1,1,1,4,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Sejahtera Bintang Abadi Textil,Consumer Cyclicals,2020,4752982378.0,Pemantauan Khusus
25,SKBM,272,272,272,100,27200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Sekar Bumi Tbk.,Consumer Non-Cyclicals,2012,1730103217.0,Pemantauan Khusus
25,SKLT,180,180,180,2200,396000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Sekar Laut Tbk.,Consumer Non-Cyclicals,1993,6907405000.0,Pemantauan Khusus
25,SMCB,1360,1345,1360,130200,175869000,0,130000,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Solusi Bangun Indonesia Tbk.,Basic Materials,1977,9019381973.0,Pemantauan Khusus
25,SOHO,496,496,496,1000,496000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Soho Global Health Tbk.,Healthcare,2020,12691682390.0,Pemantauan Khusus
25,SQMI,51,50,50,3088000,154912100,188500,993100,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Wilton Makmur Indonesia Tbk.,Basic Materials,2004,15537591429.0,Pengembangan
25,SURE,1630,1630,1630,74500,121435000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Super Energy Tbk.,Energy,2018,1497576771.0,Pemantauan Khusus
25,TAMA,11,11,11,192100,2113100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Lancartama Sejati Tbk.,Infrastructures,2020,1200000696.0,Pemantauan Khusus
25,TARA,7,7,7,1701000,11907000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Agung Semesta Sejahtera Tbk.,Properties & Real Estate,2014,10069645750.0,Pemantauan Khusus
25,TIRA,384,384,384,14400,5529600,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tira Austenite Tbk,Industrials,1993,588000000.0,Pemantauan Khusus
25,TOPS,4,3,4,2118400,7973600,0,0,0,0,0,0,0,0,0,1,0,0,1,2,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Totalindo Eka Persada Tbk.,Infrastructures,2017,33330000000.0,Pemantauan Khusus
25,TOTO,228,226,226,396500,90351600,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Surya Toto Indonesia Tbk.,Industrials,1990,10320000000.0,Pemantauan Khusus
25,TRJA,206,197,204,417600,84032200,5500,0,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Transkon Jaya Tbk.,Transportation & Logistic,2020,1510200000.0,Utama
25,TRUE,45,45,45,152100,6844500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Triniti Dinamik Tbk.,Properties & Real Estate,2021,7571035172.0,Pemantauan Khusus
25,URBN,135,128,129,22500,2920700,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Urban Jakarta Propertindo Tbk.,Properties & Real Estate,2018,3232122640.0,Pengembangan
25,WINR,45,45,45,24500,1102500,0,0,0,0,0,0,0,0,0,1,0,0,1,2,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Winner Nusantara Jaya Tbk.,Properties & Real Estate,2022,5235283825.0,Pemantauan Khusus
25,WMPP,45,45,45,27100,1219500,0,0,0,0,0,0,0,0,0,1,0,0,1,2,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Widodo Makmur Perkasa Tbk.,Consumer Non-Cyclicals,2021,29419000000.0,Pemantauan Khusus
25,WMUU,45,45,45,221000,9945000,0,0,0,0,0,0,0,0,0,1,0,0,1,2,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Widodo Makmur Unggas Tbk.,Consumer Non-Cyclicals,2021,12941176500.0,Pemantauan Khusus
25,WOWS,45,45,45,81800,3681000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Ginting Jaya Energi Tbk.,Energy,2019,2475720000.0,Pemantauan Khusus
25,WSBP,45,45,45,962000,43290000,0,10000,0,0,0,1,0,0,0,0,0,0,1,2,Ya,Tidak,Tidak,Tidak,Tidak,Ya,Waskita Beton Precast Tbk.,Basic Materials,2016,54555721325.0,Pemantauan Khusus
25,YELO,45,45,45,56800,2556000,0,0,0,0,0,0,0,0,0,1,0,0,1,2,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Yelooo Integra Datanet Tbk.,Consumer Cyclicals,2018,1912774405.0,Pemantauan Khusus
25,ZATA,45,45,45,12600,567000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Bersama Zatta Jaya Tbk.,Consumer Cyclicals,2022,8496000000.0,Pemantauan Khusus
25,ZBRA,460,450,460,66500,30435800,300,500,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Dosni Roha Indonesia Tbk.,Industrials,1991,2510706263.0,Pengembangan
25,ZONE,1120,1115,1115,230900,258606500,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Mega Perintis Tbk.,Consumer Cyclicals,2018,870171478.0,Pengembangan
26,ABBA,41,41,41,1917500,78617500,0,0,0,0,0,1,0,0,0,0,0,0,1,2,Ya,Tidak,Tidak,Tidak,Tidak,Ya,Mahaka Media Tbk.,Consumer Cyclicals,2002,3935892857.0,Pemantauan Khusus
26,ADES,9500,9125,9125,76200,701432500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Akasha Wira International Tbk.,Consumer Non-Cyclicals,1994,589896800.0,Pemantauan Khusus
26,AGII,1590,1515,1590,358900,562155000,8300,4300,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Samator Indo Gas Tbk.,Basic Materials,2016,3066660000.0,Utama
26,AGRS,68,66,66,6286600,420200700,0,1008400,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Bank IBK Indonesia Tbk.,Financials,2014,37365877065.0,Pemantauan Khusus
26,AIMS,650,605,605,275100,175314000,5900,0,0,0,0,0,0,0,0,0,0,1,1,2,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Akbar Indo Makmur Stimec Tbk,Energy,2001,220000000.0,Pemantauan Khusus
26,ALMI,93,90,90,71600,6459600,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Alumindo Light Metal Industry ,Basic Materials,1997,3816000000.0,Pemantauan Khusus
26,ARKA,41,41,41,63100,2587100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Arkha Jayanti Persada Tbk.,Industrials,2019,2000000000.0,Pemantauan Khusus
26,ARTA,2700,2700,2700,32200,86940000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Arthavest Tbk,Consumer Cyclicals,2002,446674175.0,Pemantauan Khusus
26,ARTI,4,3,3,7186700,21610500,0,0,0,0,1,1,0,0,0,1,0,0,1,4,Ya,Ya,Tidak,Tidak,Tidak,Ya,Ratu Prabu Energi Tbk,Energy,2003,7840000000.0,Pemantauan Khusus
26,BATA,102,99,101,157600,15729600,50000,0,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Sepatu Bata Tbk.,Consumer Cyclicals,1982,1300000000.0,Utama
26,BAUT,41,41,41,189800,7781800,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Mitra Angkasa Sejahtera Tbk.,Consumer Cyclicals,2022,4800135289.0,Pemantauan Khusus
26,BBKP,80,78,79,24818600,1957021100,9482400,2329000,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Bank KB Bukopin Tbk.,Financials,2006,185819884852.0,Utama
26,BCIC,111,109,109,419400,45805700,0,4500,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Bank JTrust Indonesia Tbk.,Financials,1997,17926071041.0,Pengembangan
26,BEKS,41,41,41,1355200,55563200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Bank Pembangunan Daerah Banten,Financials,2001,51351733883.0,Pemantauan Khusus
26,BELI,476,472,474,2666000,1258902200,353600,14400,0,0,0,0,0,1,0,0,0,0,0,1,Tidak,Tidak,Tidak,Tidak,Ya,Tidak,Global Digital Niaga Tbk.,Technology,2022,123210496616.0,Ekonomi Baru
26,BELL,66,61,62,654500,40915800,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Tidak,Tidak,Tidak,Ya,Tidak,Tidak,Trisula Textile Industries Tbk,Consumer Cyclicals,2017,7250000000.0,Pengembangan
26,BKSL,43,43,43,16086100,691702300,0,500000,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Sentul City Tbk.,Properties & Real Estate,1997,167708902705.0,Pemantauan Khusus
26,BKSW,64,63,63,8910500,564058100,133300,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Bank QNB Indonesia Tbk.,Financials,2002,34953681505.0,Pemantauan Khusus
26,BOLT,840,820,830,246100,204197000,13900,0,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Garuda Metalindo Tbk.,Consumer Cyclicals,2015,2343750000.0,Pengembangan
26,BPII,10700,10650,10700,57600,616280000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Batavia Prosperindo Internasio,Financials,2014,515498662.0,Pemantauan Khusus
26,BSBK,50,47,50,29224100,1442065200,375800,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Wulandari Bangun Laksana Tbk.,Properties & Real Estate,2022,25091882375.0,Pemantauan Khusus
26,BUKA,151,144,148,262339900,38908863700,84773700,130346700,0,0,0,0,0,1,0,0,0,0,0,1,Tidak,Tidak,Tidak,Tidak,Ya,Tidak,Bukalapak.com Tbk.,Technology,2021,103099967067.0,Ekonomi Baru
26,CBRE,41,41,41,89600,3673600,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Cakra Buana Resources Energi T,Energy,2023,4538041373.0,Pemantauan Khusus
26,CENT,44,44,44,446100,19628400,0,0,0,0,0,1,0,0,0,0,0,0,1,2,Ya,Tidak,Tidak,Tidak,Tidak,Ya,Centratama Telekomunikasi Indo,Infrastructures,2001,31183464900.0,Pemantauan Khusus
26,CINT,140,130,137,64000,8600600,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Tidak,Tidak,Tidak,Ya,Tidak,Tidak,Chitose Internasional Tbk.,Consumer Cyclicals,2014,1000000000.0,Pengembangan
26,CMNP,1670,1615,1635,86500,141895500,3100,0,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Citra Marga Nusaphala Persada ,Infrastructures,1995,5436872008.0,Utama
26,CMPP,114,111,111,517100,58162700,0,0,0,0,0,1,0,0,0,1,0,0,1,3,Ya,Ya,Tidak,Tidak,Tidak,Ya,AirAsia Indonesia Tbk.,Transportation & Logistic,1994,10685124441.0,Pemantauan Khusus
26,COAL,50,50,50,189400,9470000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Black Diamond Resources Tbk.,Energy,2022,6250000000.0,Pengembangan
26,DADA,5,5,5,11510200,57551000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Diamond Citra Propertindo Tbk.,Properties & Real Estate,2020,7431530800.0,Pemantauan Khusus
26,DIGI,12,12,12,2927400,35128800,0,0,0,0,0,1,0,0,0,0,0,0,1,2,Ya,Tidak,Tidak,Tidak,Tidak,Ya,Arkadia Digital Media Tbk.,Consumer Cyclicals,2018,1625000000.0,Pemantauan Khusus
26,DMND,795,790,790,46600,36829500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Diamond Food Indonesia Tbk.,Consumer Non-Cyclicals,2020,9468359000.0,Pemantauan Khusus
26,DPUM,21,21,21,131300,2757300,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Dua Putra Utama Makmur Tbk.,Consumer Non-Cyclicals,2015,4175000000.0,Pemantauan Khusus
26,ENZO,47,47,47,202600,9522200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Morenzo Abadi Perkasa Tbk.,Consumer Non-Cyclicals,2020,2162547122.0,Pemantauan Khusus
26,EPAC,6,6,6,850200,5101200,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Megalestari Epack Sentosaraya ,Basic Materials,2020,3303400000.0,Pemantauan Khusus
26,EPMT,2450,2450,2450,10700,26215000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Enseval Putera Megatrading Tbk,Consumer Non-Cyclicals,1994,2708640000.0,Pemantauan Khusus
26,FAST,805,770,800,27800,21851500,1200,1900,0,0,0,0,0,0,0,1,0,0,0,1,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Fast Food Indonesia Tbk.,Consumer Cyclicals,1993,3990277158.0,Pengembangan
26,FLMC,25,23,25,4000,92600,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Falmaco Nonwoven Industri Tbk.,Consumer Non-Cyclicals,2021,781250000.0,Pemantauan Khusus
26,GDST,116,111,111,791000,88829400,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Gunawan Dianjaya Steel Tbk.,Basic Materials,2009,9242500000.0,Pemantauan Khusus
